time_s,injected_current_A,voltage_Node_1_V,voltage_Node_2_V,i1_Line_1_e1_A,i2_Line_1_e1_A
4.8200000000000001e-04,7.7521877920989728e-04,3.0233697961119469e+02,3.0385169521209900e+02,-1.5275279485649662e-02,1.0920653410335035e-01
4.8250000000000002e-04,6.8404014159494640e-04,3.0225539856278920e+02,3.0356283897947287e+02,-8.5821249795117183e-03,1.1201821586200822e-01
4.8299999999999998e-04,6.0314633958130583e-04,3.0101319493126357e+02,3.0336101345167845e+02,-2.3806537441487308e-02,1.0247257730111414e-01
4.8349999999999999e-04,5.3143169429079062e-04,3.0042476825555786e+02,3.0240653491142439e+02,-6.1791950625774916e-02,1.0089678641065802e-01
4.8400000000000000e-04,4.6790285940458631e-04,2.9923303822398884e+02,3.0176895048542065e+02,-9.3164718289699522e-02,9.2394395129531404e-02
4.8450000000000001e-04,4.1166816663533467e-04,2.9943655650116852e+02,3.0082345147550222e+02,-1.0653597406417248e-01,9.8973229796456508e-02
4.8500000000000003e-04,3.6192789693493058e-04,2.9920979599445127e+02,3.0077212300099200e+02,-8.2305467587502790e-02,9.9635116063609530e-02
4.8549999999999998e-04,3.1796540615721910e-04,3.0015112571101054e+02,3.0060012817449751e+02,-4.1006982035469264e-02,1.1282496318995072e-01
4.8600000000000000e-04,2.7913903842706554e-04,2.9976447014158475e+02,3.0115419357479550e+02,4.0389589339611121e-03,1.1100961460169856e-01
4.8650000000000001e-04,2.4487476480987744e-04,2.9984663581181667e+02,3.0091770675368025e+02,1.4258909948694054e-02,1.1540753379608759e-01
4.8700000000000002e-04,2.1465948902578283e-04,2.9813308909526677e+02,3.0081694020722352e+02,-9.3185544919833774e-03,1.0069187839781080e-01
4.8749999999999998e-04,1.8803496590922945e-04,2.9742714272999729e+02,2.9954653013232746e+02,-6.8505808503687149e-02,9.8289258693966985e-02
4.8799999999999999e-04,1.6459228207788251e-04,2.9576768935010477e+02,2.9876833978071227e+02,-1.1768276495604368e-01,8.4958487486574086e-02
4.8850000000000000e-04,1.4396685184580010e-04,2.9631242283931351e+02,2.9749792617400817e+02,-1.3869332683680113e-01,9.5473574842571907e-02
4.8899999999999996e-04,1.2583388479736344e-04,2.9617629373203090e+02,2.9764707134429773e+02,-9.9741975698634633e-02,9.6616507578346500e-02
4.8950000000000003e-04,1.0990428463372131e-04,2.9793169763007609e+02,2.9760061178891920e+02,-3.2998441858580918e-02,1.1805678887094473e-01
4.8999999999999998e-04,9.5920941916688367e-05,2.9753679335849301e+02,2.9873623224775656e+02,4.0360356888413662e-02,1.1519021045251066e-01
4.9050000000000005e-04,8.3655386170916219e-05,2.9791221574702649e+02,2.9858147817668214e+02,5.6945753428408352e-02,1.2253924581273168e-01
4.9100000000000001e-04,7.2904765469100776e-05,2.9529579941730481e+02,2.9865666424845404e+02,1.7465191293013049e-02,9.8043753962429037e-02
4.9149999999999997e-04,6.3489124122754611e-05,2.9435108776175184e+02,2.9677170895124436e+02,-8.2271809891608427e-02,9.4031911288993797e-02
4.9200000000000003e-04,5.5248951438834053e-05,2.9177109541065875e+02,2.9571302579372423e+02,-1.6583699661532592e-01,7.1308784126244973e-02
4.9249999999999999e-04,4.8042976686648168e-05,2.9297417350567412e+02,2.9379772433558537e+02,-2.0170595217496157e-01,8.9548785850638524e-02
4.9299999999999995e-04,4.1746187456594718e-05,2.9300821134427679e+02,2.9433643765462330e+02,-1.3331323662896466e-01,9.1654744103607300e-02
4.9350000000000002e-04,3.6248050489079486e-05,2.9640398223575903e+02,2.9452902398568403e+02,-1.5146808783356391e-02,1.2984509883779083e-01
4.9399999999999997e-04,3.1450915815236891e-05,2.9598200201835425e+02,2.9683932551761973e+02,1.1618215781891195e-01,1.2483790618989588e-01
4.9450000000000004e-04,2.7268586687562420e-05,2.9695900694947341e+02,2.9683267536966014e+02,1.4569325573756942e-01,1.3838029897192428e-01
4.9500000000000000e-04,2.3625039295010881e-05,2.9240040238309302e+02,2.9726288358129386e+02,7.2072587049660797e-02,9.2988292977565834e-02
4.9549999999999996e-04,2.0453277660140264e-05,2.9091742581914878e+02,2.9403561575898493e+02,-1.1562656733894983e-01,8.5416033460774088e-02
4.9600000000000002e-04,1.7694310412013046e-05,2.8627835280273575e+02,2.9235605589888291e+02,-2.7485694041752140e-01,4.1796973487407740e-02
4.9649999999999998e-04,1.5296237324155767e-05,2.8895632123667747e+02,2.8898880700959126e+02,-3.4368219680618495e-01,7.7491886126153986e-02
4.9700000000000005e-04,1.3213434608112950e-05,2.8937580760734272e+02,2.9042116620991146e+02,-2.0685643662545772e-01,8.1861466343525535e-02
4.9750000000000000e-04,1.1405828965995022e-05,2.9665017900458770e+02,2.9115588436834514e+02,3.2629827735945582e-02,1.5982090057354981e-01
4.9799999999999996e-04,9.8382513356786924e-06,2.9615755047774292e+02,2.9626335165338241e+02,3.0342798364654300e-01,1.4973742966344616e-01
4.9850000000000003e-04,8.4798621155175124e-06,2.9861670723342104e+02,2.9657381647665170e+02,3.6372135337296641e-01,1.7875267850808996e-01
4.9899999999999999e-04,7.3036404368606079e-06,2.8906022068936727e+02,2.9787096981896320e+02,2.0203856975967938e-01,7.9770362144472529e-02
4.9950000000000005e-04,6.2859307674223922e-06,2.8611769687573542e+02,2.9112034532404505e+02,-2.1662737893166195e-01,6.2570899141519476e-02
5.0000000000000001e-04,5.4060407814097674e-06,2.7584347535530105e+02,2.8779821187793277e+02,-5.7911179594702844e-01,-3.8157261355991068e-02
5.0049999999999997e-04,4.6458850278609318e-06,2.8264424899176811e+02,2.8042751528535155e+02,-7.3758705838190508e-01,4.6494165069361770e-02
5.0100000000000003e-04,3.9896694712042832e-06,2.8419884108286351e+02,2.8447363455881714e+02,-3.9990178114749142e-01,5.7672389274557645e-02
5.0149999999999999e-04,3.4236124716798275e-06,3.0324533488514135e+02,2.8678521384435589e+02,2.0483394187976955e-01,2.5663092526087894e-01
5.0199999999999995e-04,2.9356982218165808e-06,3.0256611061736476e+02,3.0050346713780891e+02,9.0976365853566676e-01,2.3120346911673550e-01
5.0250000000000002e-04,2.5154590622283603e-06,3.0989236054243520e+02,3.0164952775227721e+02,1.0642107322200900e+00,3.1156717577778181e-01
5.0299999999999997e-04,2.1537834689499574e-06,2.8293580117050442e+02,3.0578657484639552e+02,5.9382159817323554e-01,2.6310573877708521e-02
5.0350000000000004e-04,1.8427468385392981e-06,2.7447364229318919e+02,2.8635995090176584e+02,-6.6259259276012017e-01,-2.7715579505411370e-02
5.0400000000000000e-04,1.5754624991590739e-06,2.4223962753839442e+02,2.7708818574377801e+02,-1.7945771369140857e+00,-3.5141739432447139e-01
5.0449999999999996e-04,1.3459506485594924e-06,2.6595890946031432e+02,2.5390142949906294e+02,-2.3008705850770639e+00,-6.5844997180192877e-02
5.0500000000000002e-04,1.1490231658548191e-06,2.7279063612219761e+02,2.6965679195892881e+02,-1.0642392673835275e+00,-2.2358397824518761e-02
5.0549999999999998e-04,9.8018246557582547e-07,3.4853475258065737e+02,2.7903324776049703e+02,1.2664784954304196e+00,7.6072969708093297e-01
5.0600000000000005e-04,8.3553276186859875e-07,3.4751749929113430e+02,3.3556048968737014e+02,4.1743073872657988e+00,6.6323915011548706e-01
5.0650000000000001e-04,7.1170228991084253e-07,3.8272305488740676e+02,3.3941256254489417e+02,4.7874868935978157e+00,1.0418419763818747e+00
5.0699999999999996e-04,6.0577519248570965e-07,2.4288790132582653e+02,3.6004463158844737e+02,2.2882559880017652e+00,-4.5120260775729548e-01
5.0750000000000003e-04,5.1523192389887859e-07,1.9081739720058977e+02,2.5191615523831570e+02,-4.9961276874291798e+00,-8.0778666650189734e-01
5.0799999999999999e-04,4.3789715261590446e-07,-3.0770610169798601e+01,2.0044425231975038e+02,-1.2339118317680914e+01,-3.0684871984635720e+00
5.0849999999999995e-04,3.7189425957327758e-07,1.6259376550331945e+02,3.4451214564382099e+01,-1.5862585366305211e+01,-7.7272910484862223e-01
5.0900000000000001e-04,3.1560563239583146e-07,2.4869220310583478e+02,1.9869922852091258e+02,-3.0589701751978282e+00,-2.0856511114106979e-01
5.0949999999999997e-04,2.6763804793973090e-07,1.2786966433877533e+03,3.0030414970262791e+02,2.6557127463904180e+01,1.0476120899139914e+01
5.1000000000000004e-04,2.2679251777380584e-07,1.3435075581857236e+03,1.1803087081105914e+03,7.5909681017914409e+01,9.5712510396444941e+00
5.1049999999999999e-04,1.9203804441440763e-07,2.3549938114877441e+03,1.0801216572728299e+03,8.3966663961478844e+01,2.0870043881744095e+01
5.1099999999999995e-04,1.6248880125182103e-07,-6.3434340408795397e+03,1.8705429949250829e+03,-7.4448791935996269e+01,-7.3009488320121136e+01
5.1150000000000002e-04,1.3738430697794004e-07,-3.0296646845540599e+04,-1.0931074318865140e+04,-1.4629202503201032e+03,-2.9295100821448341e+02
