solver,length_m,rho_ohm_m,frequency_hz,z_real_ohm,z_imag_ohm,z_magnitude_ohm,z_phase_deg
mHEM,10,3000,5.4638654988185400e+06,6.9706817556322278e+01,-1.3793497929048203e+02,1.5454804730470104e+02,-6.3189792820578369e+01
mHEM,10,3000,5.6234132519034911e+06,5.5553138716280380e+01,-1.2247367931265687e+02,1.3448402635855979e+02,-6.5601313795133748e+01
mHEM,10,3000,5.7876198834912088e+06,4.4874204230018321e+01,-1.0679186927779649e+02,1.1583694380085900e+02,-6.7207735191210617e+01
mHEM,10,3000,5.9566214352901094e+06,3.7072575255653128e+01,-9.1179530493386849e+01,9.8428058078377873e+01,-6.7873892026576655e+01
mHEM,10,3000,6.1305579214982018e+06,3.1711659179452745e+01,-7.5744806904831805e+01,8.2115194093200714e+01,-6.7282671537907490e+01
mHEM,10,3000,6.3095734448019303e+06,2.8507071464960706e+01,-6.0490797657122748e+01,6.6871441772279326e+01,-6.4767235371189244e+01
mHEM,10,3000,6.4938163157621128e+06,2.7317471546919030e+01,-4.5364222135029266e+01,5.2954290681992994e+01,-5.8944449001212291e+01
mHEM,10,3000,6.6834391756861489e+06,2.8143757923351210e+01,-3.0289613912222908e+01,4.1346484989654456e+01,-4.7103134963369122e+01
mHEM,10,3000,6.8785991230880814e+06,3.1141638338227839e+01,-1.5201134429220071e+01,3.4653659638257572e+01,-2.6018341659560690e+01
mHEM,10,3000,7.0794578438413730e+06,3.6651434650377468e+01,-8.6124014181730990e-02,3.6651535837897825e+01,-1.3463411438638614e-01
mHEM,10,3000,7.2861817451322740e+06,4.5247267942493245e+01,1.4937288227903263e+01,4.7649111595739477e+01,1.8269387036340525e+01
mHEM,10,3000,7.4989420933245579e+06,5.7798825104445420e+01,2.9467349158093786e+01,6.4877028676252436e+01,2.7013673597267179e+01
mHEM,10,3000,7.7179151558501273e+06,7.5503438321101399e+01,4.2514934081456964e+01,8.6650382678087425e+01,2.9383255336161991e+01
mHEM,10,3000,7.9432823472428219e+06,9.9730775003460082e+01,5.1935333905530705e+01,1.1244334747182576e+02,2.7508487484318255e+01
mHEM,10,3000,8.1752303794364929e+06,1.3121878802034595e+02,5.3561933176063512e+01,1.4172949945260365e+02,2.2204692781577929e+01
mHEM,10,3000,8.4139514164519478e+06,1.6769111595488894e+02,4.0714335746712052e+01,1.7256293780963514e+02,1.3646983058146132e+01
mHEM,10,3000,8.6596432336006537e+06,1.9972422068544824e+02,6.9386932725410855e+00,1.9984471419764907e+02,1.9897336856186720e+00
mHEM,10,3000,8.9125093813374583e+06,2.1068591491097942e+02,-4.4572618420344284e+01,2.1534918865582492e+02,-1.1945333989113042e+01
mHEM,10,3000,9.1727593538978025e+06,1.9084829312772123e+02,-9.4652651387564120e+01,2.1303097287591856e+02,-2.6379459348964744e+01
mHEM,10,3000,9.4406087628592253e+06,1.5078593910528318e+02,-1.2375840994782048e+02,1.9507061148382900e+02,-3.9377630970512570e+01
mHEM,10,3000,9.7162795157710575e+06,1.0887951125676335e+02,-1.2925779607489986e+02,1.6900392249191157e+02,-4.9891094781579156e+01
mHEM,10,3000,1.0000000000000000e+07,7.5240513944366327e+01,-1.1934291140622065e+02,1.4108105982563859e+02,-5.7770352250597824e+01
